URL,Book,Text,hdr1,hdr2,tildeinfo,note,lines,metadata,data,region,stoich,sinistr,subregion,date,other_info_0,other_info_1,other_info_2
/text/170484?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5299,Regions,IGBulg V 5299,,,1,above relief.1,[—(?)] Ἀπ[όλλωνι — — — —],"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.823,"CCET II,2.499",
/text/170485?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5300,Regions,IGBulg V 5300,,,1,below relief.1,Μ̣ουκαπορις Αυλουζενεως.,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.824,"CCET II,2.459",
/text/170486?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5301,Regions,IGBulg V 5301,,,2,"below relief.1
","Α̣ἴ̣[λ]ιος Μαρτιάλης ἀρχιερατικὸς
εὐχήν.","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.825,"CCET II,2.477",
/text/170487?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5302,Regions,IGBulg V 5302,,,2,"below relief.1
","[— — —] Σαβεῖνος ∙ στρατι(ώτης) {²⁷στρατι|[ώτης](?)}²⁷
[— — —] ἀ̣νέθηκεν. ❦","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.826,"CCET II,2.479",
/text/170488?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5303,Regions,IGBulg V 5303,,,2,"below relief.1
","[— — — — —] στρατιώ-
[της ἀνέθη]κα. vacat","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.827,,
/text/170489?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5304,Regions,IGBulg V 5304,,,2,"below relief.1
","Τατουπουρις̣ [— — — —]-
ρε̣ος vac. εὐχ[ήν].","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.834,"CCET II,2.520",
/text/170490?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5305,Regions,IGBulg V 5305,,,2,"below relief.1
","[— — —] Μαρτιάλης̣
[— — —]λ̣ου. vacat","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.838,"CCET II,2.491",
/text/170491?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5306,Regions,IGBulg V 5306,,,2,"below relief.1
","․․ισσαδου {²⁷․․ις Σαλου}²⁷ ἐνπορι[— — — — — —]
[— —]․․․ΥΙ․․Τ(?)․Ϲ(?) εὐχαρ[ιστήριον].","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.836,"CCET II,2.478",
/text/170492?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5307,Regions,IGBulg V 5307,,,1,below relief.1,[— — — Ἀ]π̣ολινάρις βουλευ(τής).,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.828,"CCET II,2.490",
/text/170493?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5308,Regions,IGBulg V 5308,,,3,"below relief.1

","Οὐίκτωρ v Ου[— — — —]
[ἀδ]ελφοῖς καὶ [— — —]
[εὐχὴ]ν̣ ἀνέθη[κεν].","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.829,"CCET II,2.495",
/text/170494?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5309,Regions,IGBulg V 5309,,,2,"below relief.1
","[— — —]ο̣ς Δινεω̣[ς — — —]
[— ἀν]έθηκεν. ❦","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.831,"CCET II,2.498",
/text/170495?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5310,Regions,IGBulg V 5310,,,1,below relief.1,[— — — —]․ς ΘαιΟ̣[— — — —],"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.832,"CCET II,2.471",
/text/170496?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5311,Regions,IGBulg V 5311,,,2,"below relief.1
","[— — — —]Ο̣ΥΜΙ̣ΑΝΙ̣ΤΟΥ Φλάβις
[— — — —]ΟϹ․ΖΟΥΩΤΟΥΠΟϹΙ.","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.835,"CCET II,2.521",
/text/170497?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5312,Regions,IGBulg V 5312,,,2,"below relief.1
","[τ]ῷ̣ {²⁷[θε]ῷ̣}²⁷ κυρί[ῳ — — —]
[—]ΒΕΖ̣[— — — — —]","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.837,,
/text/170498?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5313,Regions,IGBulg V 5313,,,1,below relief.1,[— — — —]ε̣ος εὐχή.,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.840,"CCET II,2.497",
/text/170499?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5314,Regions,IGBulg V 5314,,,1,above relief.1,[ἀγαθῇ] τύχῃ.,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.833,"CCET II,2.496",
/text/170500?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5315,Regions,IGBulg V 5315,,,3,"above relief.1
below relief.2
","κυρίῳ Διὶ ❦
Κοκκέϊος Κρήσκης τόδε
δῶρον ἔθηκα.","Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.839,,
/text/170501?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5316,Regions,IGBulg V 5316,,,1,below relief.1,[— —]Ν̣(?)ΑΒ․[— —] {²Graecum vel Latinum}²,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,SEG 30.841,,
/text/170502?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5317,Regions,IGBulg V 5317,,,1,below relief.1,ΛΥΙΥ Λ[— —] {²⁷AVIV A[— —](?) (Latinum)}²⁷,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Draganovets: Boaza,,"CCET II,2.446",,
/text/170503?location=1&patt=&bookid=140&offset=166&count=20&bookid=140&location=1,IGBulg V,5318,Regions,IGBulg V 5318,,,2,"in base.1
","[— —] vac. Οὐάλ(ης) ∙ Μαρκέλ-
[λου εὐ]χήν. vacat","Nicopolis ad Istrum and Marcianopolis, betw.",,,Kralevo,,"CCET II,2.533",,
/text/170504?location=1&patt=&bookid=140&offset=186&count=5&bookid=140&location=1,IGBulg V,5319,Regions,IGBulg V 5319,,,2,"above relief.1
below relief.2","θεῷ ΖΟ̣[․]Ο̣․Ο̣Ι̣
Ζουρα․Λ̣[— — —]","Nicopolis ad Istrum and Marcianopolis, betw.",,,Kralevo,,"CCET II,2.532",,
/text/170505?location=1&patt=&bookid=140&offset=186&count=5&bookid=140&location=1,IGBulg V,5320,Regions,IGBulg V 5320,,,1,below relief.1,ΑΚ․․Υ․․Λ,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Kalnovo,,"CCET II,1.431",,
/text/170506?location=1&patt=&bookid=140&offset=186&count=5&bookid=140&location=1,IGBulg V,5321,Regions,IGBulg V 5321,,,1,below relief.1,[— — —] εὐχήν.,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Kalnovo?,,"CCET II,1.434",,
/text/170507?location=1&patt=&bookid=140&offset=186&count=5&bookid=140&location=1,IGBulg V,5322,Regions,IGBulg V 5322,,,1,below relief.1,[․c.4-5․]ΝΑΛΑΟΥΑΡΙΣ,"Nicopolis ad Istrum and Marcianopolis, betw.",,,Madara,,"CCET II,1.392",,
/text/170508?location=1&patt=&bookid=140&offset=186&count=5&bookid=140&location=1,IGBulg V,5323,Regions,IGBulg V 5323,,,1,above relief.1,[Διὶ] καὶ Ἥρᾳ ΛΥΡ[—],"Nicopolis ad Istrum and Marcianopolis, betw.",,,Mogila,,,,
/text/170509?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5328,Regions,IGBulg V 5328,,,7,"1



5

","θεῷ Καπρηνῳ
Βατουδεις Δαζι,
Ειθια Δικεβαλι,
Θιθι Ταρα
εὐχαριστή-
ριον ἀνέ-
θηκαν. {²bucranium}²","Nicopolis ad Istrum and Marcianopolis, betw.",,,Dobroplodno,,SEG 24.1010,"CCET II,1.365",
/text/170510?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5329,Regions,IGBulg V 5329,,,6,"below reliefs.1



5
","θεῷ ἐπιφανῖ ἐπηκόο {²⁶ἐπηκόῳ}²⁶ Σουρηγεσῃ {²⁶Σουρεγεθῃ}²⁶
Αυλουπορις Μουκασηους καὶ Βι-
θικην(θος) {²⁶Βιθυκηνθος}²⁶ Δεζαλου {²sic}² καὶ Δαλετρα-
λις Κελεπυρεος καὶ Δερναης Δα-
λετραλεος καὶ Πιοθουθος
Τρι[․]α̣θιθου. vacat","Nicopolis ad Istrum and Marcianopolis, betw.",,,Dobroplodno,,SEG 45.862,,
/text/170511?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5330,Regions,IGBulg V 5330,,,2,"above relief.1
","[— — — — — — — — — — — —]
[— — — — —] νέος ἥρως χαῖρε.","Nicopolis ad Istrum and Marcianopolis, betw.",,,Dobrotich,,CCET I.61,,
/text/170512?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5331,Regions,IGBulg V 5331,,,8,"
1



5

","[— — — — — —]-
[—]ος στρατιώ-
τ̣ης λεγιώνης {²sic}²
θεῷ Ἀπόλλωνι
εὐχα̣ρ̣ι̣σ̣τ̣ῶν ἀ-
νέθ̣η̣κ̣ε̣ Σ̣αβείνῳ
καὶ [Βεν]ούστῳ
ὑπάτοις.","Nicopolis ad Istrum and Marcianopolis, betw.",,,Stefan Karadzha,240 AD,240 AD,SEG 24.977,
/text/170513?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5332,Regions,IGBulg V 5332,,,7,"1



5

","[τὸν μέγιστον καὶ θειότατον Αὐτοκράτορα Λ(ούκιον) Σεπτίμιον Σ]ε̣υ̣ῆ̣ρ̣ο̣ν̣ Π̣ε̣ρ̣τ̣ί̣ν̣α̣κ̣α̣ Σ̣ε̣β̣(αστὸν)
[— — — — —, Ἀραβικόν, Ἀδιαβηνικόν (vel sim.), θεοῦ Μ(άρκου) Ἀντ]ωνείνου εὐσεβοῦς Γερμανικοῦ
[Σαρματικοῦ υἱόν, θεοῦ Κομμόδου ἀδελφόν, θεοῦ Ἀντωνείνου] υἱωνόν, θεοῦ Ἁδριανοῦ ἔγγο-
[νον, θεοῦ Τραιανοῦ καὶ Νέρουα ἀπόγονον, ἀρχιερέα μέγι]στον, δημαρχ̣ι̣κῆς ἐξουσ̣ί̣α̣ς̣
[τὸ —ʹ, αὐτοκράτορα τὸ —ʹ, ὕπατον τὸ —ʹ, πατέρα πατρίδος], ὑπατεύοντος τ̣ῆ̣ς̣ ἐπαρχείας
[— — — — — πρεσβ(ευτοῦ) Σεβ(αστῶν) ἀντιστρ(ατήγου) ἡ ἱερωτάτη βουλὴ καὶ ὁ κράτισ]τος δῆμος Οὐλπ(ίας) [Νεικο]πόλεως
[— — — — — — — — — — — — — — — — — ? — — — — — — — — — — — — — — — — — —]","Nicopolis ad Istrum and Marcianopolis, betw.",,,Sexaginta Prista (Ruse) [from Nicopolis?],198-211 AD,198-211 AD,SEG 36.688,
/text/170514?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5333,Regions,IGBulg V 5333,,,9,"1



5



","[ἀγαθῆι τύχηι].
[ὑπὲρ τῆς τοῦ Αὐτοκράτορος Καίσαρος — — — — — —]
[— — — Ἁ]δριανοῦ [— — — — — — — τύχης καὶ νίκης]
[καὶ αἰω]νίου διαμ̣[ονῆς — — — — — — — — — — — —]
[— — τῆς] βουλῆς κ[αὶ τοῦ δήμου — — — — — — — —]
[τῆς Μαρ]κιανοπο[λειτῶν πόλεως — — — — — — — —]
[— — —] Σεξτο[— — — — — — — — — — — — — — — —]
[— — —]․ωνε[— — — — — — — — — — — — — — — — —]
vacat",Marcianopolis (Devnya),,,reign of Hadrian or Ant. Pius,reign of Hadrian or Ant. Pius,SEG 28.597,,
/text/170515?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5334,Regions,IGBulg V 5334,,,4,"1


","[ἀγαθῆι τύχ]η̣ι.
[ὑπὲρ τῆς τοῦ Αὐτοκράτορος Καίσαρος Τ(ίτου) Αἰλ(ίου) Ἁδριανοῦ Ἀντωνείνου] Σεβ(αστοῦ) Εὐσεβ(οῦς) καὶ Μ(άρκου) Αὐρηλίου Οὐήρου Καίσαρ-
[ος καὶ Λ(ουκίου) Αὐρηλίου Κομμόδου καὶ Φαυστείνης Σεβ(αστῆς) τύχης καὶ νίκης καὶ αἰωνίου] διαμονῆς ἡγεμονεύοντος Λ(ουκίου) Πουλλαι[ήν]-
[ου πρεσβ(ευτοῦ) Σεβ(αστοῦ) ἀντιστρατήγου, ἡ Μαρκιανοπολειτῶν πόλις κατεσκεύα]σεν ἐπὶ συναρχίας Πο(πλίου) Αἰλίου Αὐλουπορε̣[ος].",Marcianopolis (Devnya),,,161 AD,161 AD,SEG 28.598,,
/text/170516?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5335,Regions,IGBulg V 5335,,,10,"1



5




10","[ἀγαθῆι τ]ύχηι.
[ὑπὲρ τῆς τῶν μεγίστων καὶ θειοτάτων Αὐτοκρατόρων Καισ]άρων Μ(άρκου) Αὐρηλίου
[Ἀντωνείνου καὶ Λ(ουκίου) Αὐρηλίου Οὐήρου Σεβαστῶν Γερμανικῶ]ν Σαρματικ[ῶν]
[καὶ Φαυστείνης Σεβ(αστῆς) τύχης καὶ νίκης καὶ αἰωνίου διαμονῆς (vel sim.)] καὶ τοῦ σύνπ[αν]-
[τος αὐτῶν οἴκου ἱερᾶς τε συνκλήτου καὶ δήμου Ῥωμαίων καὶ ἱε]ρῶν στρατε[υ]-
[μάτων ․․․c.12-14․․․ καὶ ὑπὲρ τοῦ λαμπροτάτου ἡγεμό]ν̣ος Κλαυδί[ου]
[Μαρτιάλου πρεσβ(ευτοῦ) Σεβ(αστῶν) ἀντιστρατήγου καὶ τοῦ κρατίστου ἐπι]τρόπου τ[ῶν]
[Σεβ(αστῶν) — — — — — — — — — — — — — — — ἡ Μαρκι]α̣νοπολει[τῶν]
[πόλις {²⁷[τῆς Μαρκι]α̣νοπολει[τῶν | πόλεως]}²⁷ — — — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — — — — — — — — — — —]",Marcianopolis (Devnya),,,161-163 AD,161-163 AD,SEG 28.599,,
/text/170517?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5336,Regions,IGBulg V 5336,,,5,"version 1.1


version 2.1
","Μαρκια[νὸς — — ? — —]
∙ vir ∙ c(larissimus) ∙ T[— — —]

Μαρκια[νὸν — — ? — —]
∙ vir(um) ∙ c(larissimum) ∙ T[— — —]",Marcianopolis (Devnya),,,ca. 250-300 AD,ca. 250-300 AD,SEG 28.600,,
/text/170518?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5337,Regions,IGBulg V 5337,,,9,"1



5



","[ἀγαθῆι τύχηι].
[ὑπὲρ τῆς τοῦ Αὐτοκράτορος Καίσαρος Μ(άρκου) Αὐρηλίου]
[Κομμόδου Ἀντωνείνου — — — — — — — — — — — — —]
[— — — — τύχης καὶ νίκης καὶ αἰωνίου διαμονῆς (vel sim.)]
[ἱερᾶς τε συγκλήτου κ]α̣ὶ δήμ̣[ου Ῥωμαίων καὶ ἱερῶν]
[στρατευμάτων κ]αὶ ὑπὲρ τοῦ̣ [λαμπροτάτου ἡγεμόνος]
[Αἰμιλίου Ἰ]ούστου καὶ [τοῦ κρατίστου ἐπιτρόπου]
[— — — — —]είνου [— — — — — — — — — — — —]
[— — — — — — — — — — — — — — — — — — — —]",Marcianopolis (Devnya),,,ca. 180 AD,ca. 180 AD,SEG 24.960,,
/text/170519?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5338,Regions,IGBulg V 5338,,,10,"
1



5



","[— — — — — — — — — — — — — —]
[— — — — — — —]Λ̣Δ̣[— — — — — —]
[— — — — — —]ω̣ρος Ἀσκλ[ηπ— —]
[— — — — — —]ο̣ς νεανισκά[ρχης]
[— — — — — —]ο̣ς Ἀτεωριστ[— —]
[— ? — Ἰού]λ̣ιος v Κοτυ[ς — —]
[— — — — — —]ωνις Καλο̣[— — —]
[— — — — —]ς vac. Γα[— — —]
[— — — — —] vac.  Γα̣[— — —]
[— — — — — — — — — — — — — —]",Marcianopolis (Devnya),,,SEG 24.958,,,,
/text/170520?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5339,Regions,IGBulg V 5339,,,8,"
1



5

","[— — — — — — — — —]
[— — — —ω]ν̣ Σ[— — —]
[— — — —] Γαίου [— —]
[— — — —]ς Μαξίμο̣[υ]
[— —ω]ν̣ Πολυνείκου
[— —] Ἀσκληπιάδ[ου]
[— — —]διος v Εὐφήμ[ου]
[— — — — — — — — — — —]",Marcianopolis (Devnya),,,,,,,
/text/170521?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5340,Regions,IGBulg V 5340,,,11,"
1



5




10","[— — — — — — — — — — — — — —]
[— — — — — — —]․․․[— — — — —]
[— — — — — —]σίων Χι[— — — — —]
[— — — — Μέ]νανδρος {²⁷[Ξέ]νανδρος}²⁷ Ι[— — — —]
[— — — — —]υκιανὸς Με[— — — —]
[— — — — Βα]λέριος Ἰα[ν— — — —]
[— — Γλα(?)]υκίας Ἰα[ν— — — —]
[— — — — — —]ος Ἰαν[— — — — —]
[— — — — — —]〚ς̣〛 Κα[— — — — —]
[— — — — — — —]․․[— — — — —]
[— — — — — — — — — — — — — —]",Marcianopolis (Devnya),,,,,,,
/text/170522?location=1&patt=&bookid=140&offset=191&count=14&bookid=140&location=1,IGBulg V,5341,Regions,IGBulg V 5341,,,9,"
1



5


","[— — — — — — — — — —]
Ι̣Ν̣Α̣[— — — — — — — —]
Τρυ̣[φ— — — — — — —]
Κοριν[— — — — — —]
Διονυ̣[σ— — — — — —]
Θεα[— — — — — — —]
Μ[— — — — — — — —]
Γ̣Ε̣[— — — — — — — —]
[— — — — — — — — —]",Marcianopolis (Devnya),,,,,,,
/text/170523?location=1&patt=&bookid=140&offset=205&count=4&bookid=140&location=1,IGBulg V,5343,Regions,IGBulg V 5343,,,3,"below relief.1

","Αυλουζηνις {²⁶Αυλουζενις}²⁶ Μουκαπορε-
ος θεῷ εὐχαριστήριον
ἀνέθηκεν. vacat",Marcianopolis (Devnya),,,ca. 200-250 AD,ca. 200-250 AD,"CCET II,1.197 = 208",SEG 39.643,
/text/170524?location=1&patt=&bookid=140&offset=205&count=4&bookid=140&location=1,IGBulg V,5344,Regions,IGBulg V 5344,,,2,"below relief.1
","Πεῖος Λουκίου
ἀν<έ>θηκεν.",Marcianopolis (Devnya),,,"CCET II,1.209",,,,
/text/170525?location=1&patt=&bookid=140&offset=205&count=4&bookid=140&location=1,IGBulg V,5345,Regions,IGBulg V 5345,,,6,"below niche.1



5
","[ἀγαθῇ τύ]χ̣ῃ.
[ὁ δεῖνα Α]υλου̣-
[— — — — —]νδ̣[․]
[ὑπὲρ ἑαυτο]ῦ
[εὐχαριστ]ή̣ριον
[ἀνέθηκ]ε.",Marcianopolis (Devnya),,,SEG 28.606,,,,
/text/170526?location=1&patt=&bookid=140&offset=205&count=4&bookid=140&location=1,IGBulg V,5346,Regions,IGBulg V 5346,,,3,"1

","[— — — —]ς Ἡρά-
νιος ∙ Ἀττικὸς
χαρι<σ>τήριο[ν].",Marcianopolis (Devnya),,,,,,,
/text/170527?location=1&patt=&bookid=140&offset=209&count=5&bookid=140&location=1,IGBulg V,5352,Regions,IGBulg V 5352,,,6,"below relief.1



5
","Σκυθικὸς τῇ
ἰδίᾳ μητρὶ
Κοίτῃ ζησά-
σῃ ἔτη ❦ ν ❦ τὴν
στηλείδα ἀνέ-
στησεν. ❦ χαίρετε.",Marcianopolis (Devnya),,,SEG 24.961,,,,
/text/170528?location=1&patt=&bookid=140&offset=209&count=5&bookid=140&location=1,IGBulg V,5353,Regions,IGBulg V 5353,,,4,"
1

","[— — — — — — — — — — — — — —]
[δώσει τῷ ταμε]ίῳ 𐆖 [— — — —]
[καὶ τῇ Μαρκ]ιανο[πολειτῶν πόλει]
[𐆖 — — — — — — — — — — — —]",Marcianopolis (Devnya),,,,,,,
